id,batch,section,category,qa1,qa2,qa3,qa4,qa5,qa6,qa7,contentEligibleIgnoringInfrastructureFailures
"A1-CB061-CE-05","061","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB061-LI-01","061","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB061-LI-02","061","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB061-LI-03","061","listening","shop_public","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB061-LI-04","061","listening","announcement_instruction","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB061-LI-05","061","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB061-RE-01","061","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB061-RE-02","061","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB061-RE-03","061","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB061-RE-04","061","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB061-RE-05","061","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB062-SV-01","062","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB062-SV-02","062","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB062-SV-03","062","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB062-SV-04","062","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB062-SV-05","062","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB062-CE-01","062","conversation_expression","expression","FAIL","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB062-CE-02","062","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB062-CE-03","062","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB062-CE-04","062","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB062-CE-05","062","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB062-LI-01","062","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB062-LI-02","062","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB062-LI-03","062","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB062-LI-04","062","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB062-LI-05","062","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB062-RE-01","062","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB062-RE-02","062","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB062-RE-03","062","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB062-RE-04","062","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB062-RE-05","062","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
